File ID,Account,Date From,Date To,Bag Count,Amount Collected,Amount Due,Amount Retained,Create Date,Vendor Name,City,State,Zip code,Location1
60275,000429,11/1/2019,11/30/2019,10012,500.6,400.48,100.12,12/5/2019,Rodmans Discount Food,Silver Spring,MD,20906,"Silver Spring, MD 20906
(39.083452, -77.060664)"
60313,003578,11/1/2019,11/30/2019,1913,95.65,76.52,19.13,12/9/2019,Fish Taco of Woodmont LLC,Chevy Chase,MD,20815,"Chevy Chase, MD 20815
(38.982537, -77.079131)"
60266,000493,11/1/2019,11/30/2019,1052,52.6,42.08,10.52,12/4/2019,Francesca's Collections,,TX,77080,"TX 77080
(29.816387, -95.523976)"
60379,000339,11/1/2019,11/30/2019,428,21.4,17.12,4.28,12/11/2019,8701 Ram Inc,Silver Spring,MD,20910,"Silver Spring, MD 20910
(39.001851, -77.034885)"
60370,000249,11/1/2019,11/30/2019,256,12.8,10.24,2.56,12/11/2019,"Madewell, Inc.",,NY,10281,"NY 10281
(40.713678, -74.015089)"
60531,000103,11/1/2019,11/30/2019,70562,3528.1,2822.48,705.62,12/18/2019,MONTGOMERY COUNTY DEPT. OF LIQUOR CONTROL,Gaithersburg,MD,20878,"Gaithersburg, MD 20878
(39.114215, -77.239673)"
60664,000801,11/1/2019,11/30/2019,575,28.75,23,5.75,12/23/2019,JE DING Corporation,Silver Spring,MD,20910,"Silver Spring, MD 20910
(39.001851, -77.034885)"
60633,003577,11/1/2019,11/30/2019,104,5.2,4.16,1.04,12/20/2019,Easy Step of Greater DC,Rockville,MD,20852,"Rockville, MD 20852
(39.050009, -77.125351)"
60282,000551,11/1/2019,11/30/2019,36287,1814.35,1451.48,362.87,12/5/2019,Lotte Plaza,Silver Spring,MD,20906,"Silver Spring, MD 20906
(39.083452, -77.060664)"
60274,000845,11/1/2019,11/30/2019,304,15.2,12.16,3.04,12/5/2019,Drug Depot,Chevy Chase,MD,20815,"Chevy Chase, MD 20815
(38.982537, -77.079131)"
60614,000419,11/1/2019,11/30/2019,2700,135,108,27,12/20/2019,FLAMAS,Silver Spring,MD,20910,"Silver Spring, MD 20910
(39.001851, -77.034885)"
60452,000523,11/1/2019,11/30/2019,77258,3862.9,3090.32,772.58,12/16/2019,"FOR MY CHILDREN, INC.",Gaithersburg,MD,20877,"Gaithersburg, MD 20877
(39.140752, -77.187359)"
60439,001265,11/1/2019,11/30/2019,85,4.25,3.4,0.85,12/14/2019,Mid-Atlantic Petroleum Downstream Marketing LLC.,Rockville,MD,20850,"Rockville, MD 20850
(39.092462, -77.178614)"
60578,003857,11/1/2019,11/3/2019,1,0.05,0.04,0.01,12/19/2019,MTG GAITHERSBURG LLC,Gaithersburg,MD,20878,"Gaithersburg, MD 20878
(39.114215, -77.239673)"
60333,003553,11/1/2019,11/30/2019,10074,503.7,402.96,100.74,12/9/2019,"Dolgencorp, LLC",,TN,37172,"TN 37172
(36.525255, -86.863113)"
60442,000844,11/1/2019,11/30/2019,3,0.15,0.12,0.03,12/16/2019,Apotho Drug,Kensington,MD,20895,"Kensington, MD 20895
(39.027698, -77.077422)"
60371,003704,11/1/2019,11/30/2019,108,5.4,4.32,1.08,12/11/2019,POLLO A LA VISTA GRILL INC,Gaithersburg,MD,20877,"Gaithersburg, MD 20877
(39.140752, -77.187359)"
60593,001475,11/1/2019,11/30/2019,463,23.15,18.52,4.63,12/19/2019,Yasaman Bakery Corp,Rockville,MD,20852,"Rockville, MD 20852
(39.050009, -77.125351)"
60571,001306,11/1/2019,11/30/2019,410,20.5,16.4,4.1,12/19/2019,EL ANDARIEGO,Ashton,MD,20861,"Ashton, MD 20861
(39.150823, -76.998411)"
60597,000075,11/1/2019,11/30/2019,7868,393.4,314.72,78.68,12/20/2019,"Five Below, Inc.",,PA,19103,"PA 19103
(39.953128, -75.173591)"
60293,000239,11/1/2019,11/30/2019,66559,3327.95,2662.36,665.59,12/6/2019,"Village Super Market of Maryland, LLC",,NJ,07081,"NJ 07081
(40.700765, -74.323973)"
60336,000690,11/1/2019,11/30/2019,850,42.5,34,8.5,12/10/2019,HQJ INC,Silver Spring,MD,20906,"Silver Spring, MD 20906
(39.083452, -77.060664)"
60390,001155,11/1/2019,11/30/2019,854,42.7,34.16,8.54,12/11/2019,Tiffany Thomas dba Chick-fil-A at Montrose Crossing FSU,,GA,30349,"GA 30349
(33.617723, -84.514783)"
60637,001483,11/1/2019,11/30/2019,2609,130.45,104.36,26.09,12/20/2019,The Honey Baked Ham Co. LLC,Silver Spring,MD,20906,"Silver Spring, MD 20906
(39.083452, -77.060664)"
60281,000433,11/1/2019,11/30/2019,0,0,0,0,12/5/2019,Butler's Orchard Market,Germantown,MD,20876,"Germantown, MD 20876
(39.198155, -77.240725)"
60609,001133,11/1/2019,11/30/2019,1629,81.45,65.16,16.29,12/20/2019,"CLWY, LLC.",Rockville,MD,20850,"Rockville, MD 20850
(39.092462, -77.178614)"
60327,000232,11/1/2019,11/30/2019,130,6.5,5.2,1.3,12/9/2019,Sam Kuglers House Of Linen LTD,Silver Spring,MD,20904,"Silver Spring, MD 20904
(39.066507, -76.979098)"
60469,000660,11/1/2019,11/30/2019,1245,62.25,49.8,12.45,12/16/2019,"ABI II, INC.",Gaithersburg,MD,20879,"Gaithersburg, MD 20879
(39.169098, -77.182742)"
60547,003766,11/1/2019,11/30/2019,1100,55,44,11,12/18/2019,EL ESPERANZANO II LLC,Gaithersburg,MD,20879,"Gaithersburg, MD 20879
(39.169098, -77.182742)"
60530,003608,11/1/2019,11/30/2019,507,25.35,20.28,5.07,12/18/2019,ARCOR INC,Derwood,MD,20855,"Derwood, MD 20855
(39.134606, -77.141459)"
60334,001172,11/1/2019,11/30/2019,1152,57.6,46.08,11.52,12/9/2019,M&M CALCAGNO LLC DBA GEMELLI'S ITALIAN MARKET,Gaithersburg,MD,20878,"Gaithersburg, MD 20878
(39.114215, -77.239673)"
60446,000943,11/1/2019,11/30/2019,2099,104.95,83.96,20.99,12/16/2019,"Express Fashion Operations, LLC",,OH,43230,"OH 43230
(40.03876, -82.874801)"
60674,000480,11/1/2019,11/30/2019,2030,101.5,81.2,20.3,12/23/2019,Saks and Company,,MD,20015,"MD 20015
(38.967108, -77.064575)"
60350,000438,11/1/2019,11/30/2019,4030,201.5,161.2,40.3,12/10/2019,GALIZ CORPORATION,Gaithersburg,MD,20877,"Gaithersburg, MD 20877
(39.140752, -77.187359)"
60651,000486,11/1/2019,11/30/2019,2503,125.15,100.12,25.03,12/21/2019,11-Jul,Montgomery Village,MD,20886,"Montgomery Village, MD 20886
(39.179257, -77.193738)"
60441,000206,11/1/2019,11/30/2019,1417,70.85,56.68,14.17,12/15/2019,khunya Inc./7-Eleven,Silver Spring,MD,20904,"Silver Spring, MD 20904
(39.066507, -76.979098)"
60374,000939,11/1/2019,11/30/2019,845,42.25,33.8,8.45,12/11/2019,Star Sushi Inc,Gaithersburg,MD,20878,"Gaithersburg, MD 20878
(39.114215, -77.239673)"
60466,000471,11/1/2019,11/30/2019,131,6.55,5.24,1.31,12/16/2019,TPC Potomac,Potomac,MD,20854,"Potomac, MD 20854
(39.038266, -77.203413)"
60625,002520,11/1/2019,11/30/2019,49,2.45,1.96,0.49,12/20/2019,TG SILVER SPRING MART LLC,Silver Spring,MD,20910,"Silver Spring, MD 20910
(39.001851, -77.034885)"
60621,001142,11/1/2019,11/30/2019,200,10,8,2,12/20/2019,"Luju, Inc.",Silver Spring,MD,20910,"Silver Spring, MD 20910
(39.001851, -77.034885)"
60269,000925,11/1/2019,11/30/2019,288,14.4,11.52,2.88,12/4/2019,Cork 57 Inc.,Bethesda,MD,20814,"Bethesda, MD 20814
(39.003061, -77.102949)"
60613,000986,11/1/2019,11/30/2019,642,32.1,25.68,6.42,12/20/2019,A&M IV Corporation,Rockville,MD,20853,"Rockville, MD 20853
(39.096485, -77.092945)"
60532,001343,11/1/2019,11/30/2019,87,4.35,3.48,0.87,12/18/2019,"E&C Mid-Atlantic Ventures, LLC",Germantown,MD,20876,"Germantown, MD 20876
(39.198155, -77.240725)"
60565,000830,11/1/2019,11/30/2019,209,10.45,8.36,2.09,12/18/2019,"BROWN GROUP RETAIL, INC",,MO,63166,"MO 63166
(38.630276, -90.200309)"
60240,003841,11/1/2019,11/30/2019,1663,83.15,66.52,16.63,12/3/2019,KAWA ENTERPRISE INC,Gaithersburg,MD,20877,"Gaithersburg, MD 20877
(39.140752, -77.187359)"
60251,000198,11/1/2019,11/30/2019,32170,1608.5,1286.8,321.7,12/4/2019,"The TJX Companies, Inc",,MA,01701,"MA 01701
(42.318402, -71.428628)"
60295,000302,11/1/2019,11/30/2019,5891,294.55,235.64,58.91,12/6/2019,DSW SHOE WAREHOUSE INC,,OH,43219,"OH 43219
(40.009215, -82.927)"
60695,000269,11/1/2019,11/30/2019,3136,156.8,125.44,31.36,12/26/2019,"Anthropologie, Inc.",,PA,19112,"PA 19112
(39.892113, -75.172048)"
60247,001263,11/1/2019,11/30/2019,54,2.7,2.16,0.54,12/4/2019,RYANALEX INC,Silver Spring,MD,20910,"Silver Spring, MD 20910
(39.001851, -77.034885)"
60420,000043,11/1/2019,11/30/2019,1221,61.05,48.84,12.21,12/13/2019,"THE DRESS BARN, INC.",,MN,55802,"MN 55802
(46.773478, -92.095069)"
60206,001330,11/1/2019,11/30/2019,488,24.4,19.52,4.88,12/2/2019,121 FOOD & SERVICE INC,Rockville,MD,20853,"Rockville, MD 20853
(39.096485, -77.092945)"
60606,000442,11/1/2019,11/30/2019,2053,102.65,82.12,20.53,12/20/2019,CY Associates Inc,Rockville,MD,20852,"Rockville, MD 20852
(39.050009, -77.125351)"
60324,001264,11/1/2019,11/30/2019,920,46,36.8,9.2,12/9/2019,FAMILY SHOES INC,Takoma Park,MD,20912,"Takoma Park, MD 20912
(38.982019, -77.000534)"
60285,001429,11/1/2019,11/30/2019,33862,1693.1,1354.48,338.62,12/5/2019,Sungwon Rockville LLC,Rockville,MD,20851,"Rockville, MD 20851
(39.07701, -77.123831)"
60599,000219,11/1/2019,11/30/2019,5064,253.2,202.56,50.64,12/20/2019,"Shalom Strictly Kosher Meats, Inc.",Silver Spring,MD,20902,"Silver Spring, MD 20902
(39.042613, -77.046758)"
60647,001059,11/1/2019,11/30/2019,95,4.75,3.8,0.95,12/20/2019,KS POTOMAC INC,Rockville,MD,20852,"Rockville, MD 20852
(39.050009, -77.125351)"
60335,001098,11/1/2019,11/30/2019,2222,111.1,88.88,22.22,12/10/2019,Genesco Inc.,,TN,37217,"TN 37217
(36.106646, -86.667608)"
60210,000349,11/1/2019,11/30/2019,582,29.1,23.28,5.82,12/2/2019,Bethesda Sunoco,Bethesda,MD,20814,"Bethesda, MD 20814
(39.003061, -77.102949)"
60270,000425,11/1/2019,11/30/2019,161,8.05,6.44,1.61,12/4/2019,Village Beer and Wine,Germantown,MD,20876,"Germantown, MD 20876
(39.198155, -77.240725)"
60201,000158,11/1/2019,11/30/2019,2915,145.75,116.6,29.15,12/2/2019,SNIDERS SUPER FOODS,Silver Spring,MD,20910,"Silver Spring, MD 20910
(39.001851, -77.034885)"
60254,000155,11/1/2019,11/30/2019,12078,603.9,483.12,120.78,12/4/2019,"HomeGoods, Inc",,MA,01701,"MA 01701
(42.318402, -71.428628)"
60225,003604,11/1/2019,11/30/2019,2690,134.5,107.6,26.9,12/3/2019,Taste of Europe Enterprises Inc,Gaithersburg,MD,20878,"Gaithersburg, MD 20878
(39.114215, -77.239673)"
60239,001423,11/1/2019,11/30/2019,360,18,14.4,3.6,12/3/2019,Latin Inc,Silver Spring,MD,20903,"Silver Spring, MD 20903
(39.016139, -76.982897)"
60443,003854,11/1/2019,11/30/2019,256,12.8,10.24,2.56,12/16/2019,LA MEXICANA INC,Gaithersburg,MD,20877,"Gaithersburg, MD 20877
(39.140752, -77.187359)"
60579,003817,11/1/2019,11/30/2019,1009,50.45,40.36,10.09,12/19/2019,MANOLI CANOLI LLC,Chevy Chase,MD,20815,"Chevy Chase, MD 20815
(38.982537, -77.079131)"
60380,000341,11/1/2019,11/30/2019,141,7.05,5.64,1.41,12/11/2019,19725A Inc,Germantown,MD,20874,"Germantown, MD 20874
(39.158483, -77.280856)"
60671,003618,11/1/2019,11/30/2019,878,43.9,35.12,8.78,12/23/2019,WONG GEE ASIAN RESTAURANT,Silver Spring,MD,20902,"Silver Spring, MD 20902
(39.042613, -77.046758)"
60686,003563,11/1/2019,11/30/2019,50849,2542.45,2033.96,508.49,12/25/2019,GLOBAL FOOD OF SILVER SPRING,Silver Spring,MD,20904,"Silver Spring, MD 20904
(39.066507, -76.979098)"
60409,001472,11/1/2019,11/30/2019,4547,227.35,181.88,45.47,12/12/2019,Aero OPCO LLC,,NJ,07071,"NJ 07071
(40.806999, -74.119501)"
60518,003768,11/1/2019,11/30/2019,98,4.9,3.92,0.98,12/17/2019,KRISTOPHERS PIZZA LLC,Poolesville,MD,20837,"Poolesville, MD 20837
(39.121439, -77.402558)"
60462,001497,11/1/2019,11/30/2019,203,10.15,8.12,2.03,12/16/2019,Moby Dick Potomac Inc.,,MD,20785,"MD 20785
(38.918132, -76.883069)"
60510,000533,11/1/2019,11/30/2019,242,12.1,9.68,2.42,12/17/2019,"ABY & ASSOCIATES, LTD",Silver Spring,MD,20901,"Silver Spring, MD 20901
(39.020211, -77.009764)"
60553,001401,11/1/2019,11/30/2019,12748,637.4,509.92,127.48,12/18/2019,PALMERAS LATINO MARKET INC,Germantown,MD,20874,"Germantown, MD 20874
(39.158483, -77.280856)"
60554,000434,11/1/2019,11/30/2019,490,24.5,19.6,4.9,12/18/2019,"OFFICE DEPOT, INC.",,FL,33496,"FL 33496
(26.406654, -80.162127)"
60592,003556,11/1/2019,11/30/2019,1513,75.65,60.52,15.13,12/19/2019,Strosniders Kensington Hardware,Kensington,MD,20895,"Kensington, MD 20895
(39.027698, -77.077422)"
60653,003619,11/1/2019,11/30/2019,35,1.75,1.4,0.35,12/22/2019,"Ach Trade, LLC",Silver Spring,MD,20902,"Silver Spring, MD 20902
(39.042613, -77.046758)"
60428,000093,11/1/2019,11/30/2019,532,26.6,21.28,5.32,12/13/2019,SAR WHITE MARSH FOOD INC,,MD,21236,"MD 21236
(39.387527, -76.48487)"
60376,000176,11/1/2019,11/30/2019,384,19.2,15.36,3.84,12/11/2019,"caspian kabob, inc.",Germantown,MD,20876,"Germantown, MD 20876
(39.198155, -77.240725)"
60615,001477,11/1/2019,11/30/2019,2400,120,96,24,12/20/2019,KESABOR LLC,Kensington,MD,20895,"Kensington, MD 20895
(39.027698, -77.077422)"
60522,001218,11/1/2019,11/30/2019,4447,222.35,177.88,44.47,12/18/2019,Gaitherstowne Beer and Wine Inc,Gaithersburg,MD,20877,"Gaithersburg, MD 20877
(39.140752, -77.187359)"
60454,001441,11/1/2019,11/30/2019,110,5.5,4.4,1.1,12/16/2019,Ejra Inc,Silver Spring,MD,20901,"Silver Spring, MD 20901
(39.020211, -77.009764)"
60496,000059,11/1/2019,11/30/2019,3340,167,133.6,33.4,12/17/2019,A.C. Moore Incorporated,,NJ,08009,"NJ 08009
(39.771478, -74.932314)"
60485,001327,11/1/2019,11/30/2019,34,1.7,1.36,0.34,12/17/2019,"DMD CONN - 10625, LLC",Kensington,MD,20895,"Kensington, MD 20895
(39.027698, -77.077422)"
60223,000599,11/1/2019,11/30/2019,921,46.05,36.84,9.21,12/2/2019,Cheese & Wine Shoppe,Silver Spring,MD,20902,"Silver Spring, MD 20902
(39.042613, -77.046758)"
60234,000622,11/1/2019,11/30/2019,30,1.5,1.2,0.3,12/3/2019,Comfort One Shoes L-34,Rockville,MD,20852,"Rockville, MD 20852
(39.050009, -77.125351)"
60504,001029,11/1/2019,11/30/2019,3532,176.6,141.28,35.32,12/17/2019,"Boolteena, Inc.",Silver Spring,MD,20902,"Silver Spring, MD 20902
(39.042613, -77.046758)"
60208,003809,11/1/2019,11/30/2019,395,19.75,15.8,3.95,12/2/2019,AVALEH INC,Potomac,MD,20854,"Potomac, MD 20854
(39.038266, -77.203413)"
60329,003872,11/1/2019,11/30/2019,100,5,4,1,12/9/2019,KENTLANDS JOINT VENTURE LLC,Gaithersburg,MD,20878,"Gaithersburg, MD 20878
(39.114215, -77.239673)"
60298,003660,11/1/2019,11/30/2019,410,20.5,16.4,4.1,12/6/2019,PASSION SUSHI INC,Bethesda,MD,20816,"Bethesda, MD 20816
(38.958638, -77.115455)"
60224,000409,11/1/2019,11/30/2019,2184,109.2,87.36,21.84,12/3/2019,Muhn Inc,Silver Spring,MD,20906,"Silver Spring, MD 20906
(39.083452, -77.060664)"
60491,001383,11/1/2019,11/30/2019,3876,193.8,155.04,38.76,12/17/2019,Don Pollo of Briggs Chaney Inc,Silver Spring,MD,20906,"Silver Spring, MD 20906
(39.083452, -77.060664)"
60268,003651,11/1/2019,11/30/2019,2715,135.75,108.6,27.15,12/4/2019,TUESDAY MORNING INC,,TX,75240,"TX 75240
(32.931598, -96.79011)"
60473,000062,11/1/2019,11/30/2019,917,45.85,36.68,9.17,12/16/2019,The Party Company,,VA,20109,"VA 20109
(38.787981, -77.525392)"
60204,000759,11/1/2019,11/30/2019,91,4.55,3.64,0.91,12/2/2019,E&G VENTURES LLC,Rockville,MD,20853,"Rockville, MD 20853
(39.096485, -77.092945)"
60581,000872,11/1/2019,11/30/2019,545,27.25,21.8,5.45,12/19/2019,"European Market, Inc.",Derwood,MD,20855,"Derwood, MD 20855
(39.134606, -77.141459)"
60580,000057,11/1/2019,11/30/2019,250008,12500.4,10000.32,2500.08,12/19/2019,Harris Teeter,,NC,28105,"NC 28105
(35.11737, -80.714752)"
60258,003908,11/1/2019,11/30/2019,14974,748.7,598.96,149.74,12/4/2019,Patel Brothers,Gaithersburg,MD,20877,"Gaithersburg, MD 20877
(39.140752, -77.187359)"
60415,000732,11/1/2019,11/30/2019,44,2.2,1.76,0.44,12/13/2019,LANE BRYANT INC. 6487,,MN,55812,"MN 55812
(46.810666, -92.073837)"
60643,000083,11/1/2019,11/30/2019,46552,2327.6,1862.08,465.52,12/20/2019,"Home Depot USA.,INC.",,GA,30339,"GA 30339
(33.879512, -84.464196)"
60644,003853,11/1/2019,11/30/2019,177,8.85,7.08,1.77,12/20/2019,Mabel LLC,Silver Spring,MD,20910,"Silver Spring, MD 20910
(39.001851, -77.034885)"
60539,001227,11/1/2019,11/30/2019,120,6,4.8,1.2,12/18/2019,SONA INTERNATIONAL INC,Silver Spring,MD,20910,"Silver Spring, MD 20910
(39.001851, -77.034885)"
60623,000156,11/1/2019,11/30/2019,1548,77.4,61.92,15.48,12/20/2019,"CLAIRE'S BOUTIQUES, INC.",,FL,33027,"FL 33027
(25.982118, -80.34059)"
60195,003575,11/1/2019,11/30/2019,70,3.5,2.8,0.7,12/1/2019,corner market pharmacy woodley gardens llc,Gaithersburg,MD,20878,"Gaithersburg, MD 20878
(39.114215, -77.239673)"
60359,000645,11/1/2019,11/30/2019,1585,79.25,63.4,15.85,12/11/2019,Abercrombie & Fitch,,OH,43054,"OH 43054
(40.082338, -82.813305)"
60332,001209,11/1/2019,11/30/2019,550,27.5,22,5.5,12/9/2019,"The Arc Montgomery County, Inc",Rockville,MD,20852,"Rockville, MD 20852
(39.050009, -77.125351)"
60357,000261,11/1/2019,11/30/2019,7400,370,296,74,12/11/2019,"Big Lots Stores, Inc.",,OH,43081,"OH 43081
(40.109264, -82.907174)"
60403,000305,11/1/2019,11/30/2019,2163,108.15,86.52,21.63,12/12/2019,Vace Inc,Bethesda,MD,20814,"Bethesda, MD 20814
(39.003061, -77.102949)"
60399,000628,11/1/2019,11/30/2019,1140,57,45.6,11.4,12/12/2019,Krispy Kreme Doughnut Corporation,Rockville,MD,20850,"Rockville, MD 20850
(39.092462, -77.178614)"
60582,000329,11/1/2019,11/30/2019,1958,97.9,78.32,19.58,12/19/2019,WHEATON PARK BEER AND WINE,Silver Spring,MD,20902,"Silver Spring, MD 20902
(39.042613, -77.046758)"
60628,001079,11/1/2019,11/30/2019,160,8,6.4,1.6,12/20/2019,Asian Bakery Inc,Rockville,MD,20850,"Rockville, MD 20850
(39.092462, -77.178614)"
60283,000052,11/1/2019,11/30/2019,5849,292.45,233.96,58.49,12/5/2019,COUNTRY BOY MARKET,Silver Spring,MD,20902,"Silver Spring, MD 20902
(39.042613, -77.046758)"
60301,003777,11/1/2019,11/30/2019,1117,55.85,44.68,11.17,12/7/2019,RUAN THAI RESTAURANT INC,Silver Spring,MD,20902,"Silver Spring, MD 20902
(39.042613, -77.046758)"
60242,003576,11/1/2019,11/30/2019,1991,99.55,79.64,19.91,12/4/2019,Las Americas Market LLC,Rockville,MD,20852,"Rockville, MD 20852
(39.050009, -77.125351)"
60310,003544,11/1/2019,11/30/2019,301,15.05,12.04,3.01,12/8/2019,Montgomery County Humane Society,Rockville,MD,20850,"Rockville, MD 20850
(39.092462, -77.178614)"
60401,000552,11/1/2019,11/30/2019,1277,63.85,51.08,12.77,12/12/2019,"Chico's FAS, Inc.",,FL,33966,"FL 33966
(26.580709, -81.835045)"
60431,000047,11/1/2019,11/30/2019,951,47.55,38.04,9.51,12/14/2019,LEBANESE TAVERNA CAFE-CONGRESSIONAL INC,Rockville,MD,20852,"Rockville, MD 20852
(39.050009, -77.125351)"
60492,001463,11/1/2019,11/30/2019,0,0,0,0,12/17/2019,"Disney Store USA, LLC",,CA,91105,"CA 91105
(34.138699, -118.166094)"
60363,000829,11/1/2019,11/30/2019,27,1.35,1.08,0.27,12/11/2019,"PETROSTATIONS, INC",Kensington,MD,20895,"Kensington, MD 20895
(39.027698, -77.077422)"
60353,000760,11/1/2019,11/30/2019,14536,726.8,581.44,145.36,12/10/2019,AFRICAN & CARIBBEAN FOOD CORP,Takoma Park,MD,20912,"Takoma Park, MD 20912
(38.982019, -77.000534)"
60418,000924,11/1/2019,11/30/2019,7538,376.9,301.52,75.38,12/13/2019,"AnnTaylor Retail, Inc.",,CT,06461,"CT 06461
(41.23568, -73.073684)"
60449,000581,11/1/2019,11/30/2019,807,40.35,32.28,8.07,12/16/2019,Sterling Jewelers Inc.,,OH,44333,"OH 44333
(41.152641, -81.630758)"
60262,003647,11/1/2019,11/30/2019,364,18.2,14.56,3.64,12/4/2019,TWMK LLC,Rockville,MD,20852,"Rockville, MD 20852
(39.050009, -77.125351)"
60273,001302,11/1/2019,11/30/2019,4067,203.35,162.68,40.67,12/5/2019,Moby Dick X Inc,Rockville,MD,20850,"Rockville, MD 20850
(39.092462, -77.178614)"
60635,000417,11/1/2019,11/30/2019,2677,133.85,107.08,26.77,12/20/2019,ASADO MD,Rockville,MD,20852,"Rockville, MD 20852
(39.050009, -77.125351)"
60320,001129,11/1/2019,11/30/2019,2435,121.75,97.4,24.35,12/9/2019,Dick's Sporting Goods Inc,,PA,15108,"PA 15108
(40.501414, -80.19291)"
60351,001194,11/1/2019,11/30/2019,29425,1471.25,1177,294.25,12/10/2019,Great Wall Supermarket of Germantown Inc,Germantown,MD,20876,"Germantown, MD 20876
(39.198155, -77.240725)"
60261,000764,11/1/2019,11/30/2019,12828,641.4,513.12,128.28,12/4/2019,BED BATH AND  BEYOND INC,,NJ,07083,"NJ 07083
(40.696025, -74.26916)"
60396,003643,11/1/2019,11/30/2019,1465,73.25,58.6,14.65,12/12/2019,Crocs Retail LLC,Clarksburg,MD,20871,"Clarksburg, MD 20871
(39.250697, -77.27543)"
60677,000225,11/1/2019,11/30/2019,228503,11425.15,9140.12,2285.03,12/23/2019,Wal-Mart Stores Inc,,AR,72716,"AR 72716
(36.364325, -94.216604)"
60463,001479,11/1/2019,11/30/2019,1367,68.35,54.68,13.67,12/16/2019,"New Balance Athletics, Inc.",Clarksburg,MD,20871,"Clarksburg, MD 20871
(39.250697, -77.27543)"
60535,001347,11/1/2019,11/30/2019,1017,50.85,40.68,10.17,12/18/2019,"E&C Mid-Atlantic Ventures, LLC",Gaithersburg,MD,20878,"Gaithersburg, MD 20878
(39.114215, -77.239673)"
60636,000416,11/1/2019,11/30/2019,981,49.05,39.24,9.81,12/20/2019,BRASAS INC,Silver Spring,MD,20906,"Silver Spring, MD 20906
(39.083452, -77.060664)"
60398,002536,11/1/2019,11/30/2019,1497,74.85,59.88,14.97,12/12/2019,"L.L. Bean, Inc.",,ME,04033,"ME 04033
(43.857325, -70.102769)"
60627,000448,11/1/2019,11/30/2019,1863,93.15,74.52,18.63,12/20/2019,MARYVALE MARKET INC,Rockville,MD,20850,"Rockville, MD 20850
(39.092462, -77.178614)"
60534,001345,11/1/2019,11/30/2019,0,0,0,0,12/18/2019,"E&C Mid-Atlantic Ventures, LLC",Germantown,MD,20874,"Germantown, MD 20874
(39.158483, -77.280856)"
60279,000630,11/1/2019,11/30/2019,178,8.9,7.12,1.78,12/5/2019,J&J Deli Inc,Gaithersburg,MD,20877,"Gaithersburg, MD 20877
(39.140752, -77.187359)"
60284,000297,11/1/2019,11/30/2019,23865,1193.25,954.6,238.65,12/5/2019,"Germantown Lotte, LLC",Germantown,MD,20874,"Germantown, MD 20874
(39.158483, -77.280856)"
60610,000528,11/1/2019,11/30/2019,2006,100.3,80.24,20.06,12/20/2019,"LA CASITA, INC.",Silver Spring,MD,20910,"Silver Spring, MD 20910
(39.001851, -77.034885)"
60388,000637,11/1/2019,11/20/2019,3269,163.45,130.76,32.69,12/11/2019,Terrance M Parker dba Chick-fil-A at Silver Spring In-Line,,GA,30349,"GA 30349
(33.617723, -84.514783)"
60550,000435,11/1/2019,11/30/2019,250,12.5,10,2.5,12/18/2019,"DALISSON,LLC",Silver Spring,MD,20910,"Silver Spring, MD 20910
(39.001851, -77.034885)"
60683,003697,11/1/2019,11/30/2019,50,2.5,2,0.5,12/24/2019,SIGNATURE CIGARS INC,Bethesda,MD,20814,"Bethesda, MD 20814
(39.003061, -77.102949)"
60422,000142,11/1/2019,11/30/2019,2590,129.5,103.6,25.9,12/13/2019,"MODELL'S MARYLAND II, INC.",,NY,10018,"NY 10018
(40.755638, -73.993999)"
60438,000336,11/1/2019,11/30/2019,105,5.25,4.2,1.05,12/14/2019,Kensington Center LLC,Kensington,MD,20895,"Kensington, MD 20895
(39.027698, -77.077422)"
60414,001392,11/1/2019,11/30/2019,5806,290.3,232.24,58.06,12/13/2019,The Talbots Inc,,MA,02043,"MA 02043
(42.220535, -70.88726)"
60392,003545,11/1/2019,11/30/2019,39,1.95,1.56,0.39,12/11/2019,"Second Mile Hospitality, LLC",Olney,MD,20832,"Olney, MD 20832
(39.152328, -77.073205)"
60435,003764,11/1/2019,11/30/2019,400,20,16,4,12/14/2019,SONI AND SONS LLC,Germantown,MD,20876,"Germantown, MD 20876
(39.198155, -77.240725)"
60307,000859,11/1/2019,11/30/2019,163,8.15,6.52,1.63,12/8/2019,Candy Man LLC,Silver Spring,MD,20902,"Silver Spring, MD 20902
(39.042613, -77.046758)"
60383,003712,11/1/2019,11/30/2019,120,6,4.8,1.2,12/11/2019,RED GROUP INC,Silver Spring,MD,20904,"Silver Spring, MD 20904
(39.066507, -76.979098)"
60557,000906,11/1/2019,11/30/2019,143,7.15,5.72,1.43,12/18/2019,CBC Restaurant Corp,,TX,75251,"TX 75251
(32.920507, -96.7726)"
60675,001512,11/1/2019,11/30/2019,27099,1354.95,1083.96,270.99,12/23/2019,T-Mobile Northeast LLC,,WA,98006,"WA 98006
(47.560192, -122.151342)"
60497,001422,11/1/2019,11/30/2019,469,23.45,18.76,4.69,12/17/2019,The Kitchen Collection LLC,,OH,45601,"OH 45601
(39.321219, -82.971088)"
60632,001328,11/1/2019,11/30/2019,4666,233.3,186.64,46.66,12/20/2019,Boston Market,,CO,80401,"CO 80401
(39.724445, -105.214237)"
