File ID,Account,Date From,Date To,Bag Count,Amount Collected,Amount Due,Amount Retained,Create Date,Vendor Name,City,State,Zip code,Location1
25476,906,2016-03-01,2016-03-31,2573,128.65,102.92,25.73,2016-04-18,CBC Restaurant Corp,,TX,75251,"TX 75251
(32.920507, -96.7726)"
25709,302,2016-03-01,2016-03-31,11186,559.3,447.44,111.86,2016-05-03,DSW SHOE WAREHOUSE INC,,OH,43219,"OH 43219
(40.009215, -82.927)"
25564,1241,2016-03-01,2016-03-31,2139,106.95,85.56,21.39,2016-04-19,"Second Mile Hospitality, LLC",Silver Spring,MD,20904,"Silver Spring, MD 20904
(39.066507, -76.979098)"
25665,183,2016-03-01,2016-03-31,1356,67.8,54.24,13.56,2016-04-25,PHO & GRILL,Gaithersburg,MD,20882,"Gaithersburg, MD 20882
(39.227609, -77.159627)"
25206,1170,2016-03-01,2016-03-31,28427,1421.35,1137.08,284.27,2016-04-02,"Sungwon Gaithersburg, LLC",Gaithersburg,MD,20878,"Gaithersburg, MD 20878
(39.114215, -77.239673)"
25579,609,2016-03-01,2016-03-31,186,9.3,7.44,1.86,2016-04-20,LOUIS VUITTON USA INC.,,NY,10022,"NY 10022
(40.758794, -73.967213)"
25384,196,2016-03-01,2016-03-31,13052,652.6,522.08,130.52,2016-04-14,chevy chase supermarket,Chevy Chase,MD,20815,"Chevy Chase, MD 20815
(38.982537, -77.079131)"
25398,661,2016-03-01,2016-03-31,431,21.55,17.24,4.31,2016-04-14,SOL AZTECA RESTAURANT INC.,Olney,MD,20832,"Olney, MD 20832
(39.152328, -77.073205)"
25571,259,2016-03-01,2016-03-31,459,22.95,18.36,4.59,2016-04-20,Rainbow Sushi Inc,Germantown,MD,20874,"Germantown, MD 20874
(39.158483, -77.280856)"
25596,446,2016-03-01,2016-03-31,5285,264.25,211.4,52.85,2016-04-20,WHZ Inc,Silver Spring,MD,20910,"Silver Spring, MD 20910
(39.001851, -77.034885)"
25502,475,2016-03-01,2016-03-31,181,9.05,7.24,1.81,2016-04-19,MYC Inc,Silver Spring,MD,20910,"Silver Spring, MD 20910
(39.001851, -77.034885)"
25216,859,2016-03-01,2016-03-31,265,13.25,10.6,2.65,2016-04-04,Candy Man LLC,Silver Spring,MD,20902,"Silver Spring, MD 20902
(39.042613, -77.046758)"
25320,335,2016-03-01,2016-03-31,1,0.05,0.04,0.01,2016-04-11,ALDO US INC,,DE,19801,"DE 19801
(39.734816, -75.547929)"
25276,603,2016-03-01,2016-03-31,2386,119.3,95.44,23.86,2016-04-08,Angkor Supermarket Inc,Silver Spring,MD,20903,"Silver Spring, MD 20903
(39.016139, -76.982897)"
26289,390,2016-03-01,2016-03-31,2907,145.35,116.28,29.07,2016-06-10,Party City - Wheaton,Silver Spring,MD,20902,"Silver Spring, MD 20902
(39.042613, -77.046758)"
25526,849,2016-03-01,2016-03-31,911,45.55,36.44,9.11,2016-04-19,J2J Inc. dba Child's Play,Rockville,MD,20852,"Rockville, MD 20852
(39.050009, -77.125351)"
25628,646,2016-03-01,2016-03-31,3297,164.85,131.88,32.97,2016-04-21,J.M. Hollister LLC,,OH,43054,"OH 43054
(40.082338, -82.813305)"
25291,1030,2016-03-01,2016-03-31,3908,195.4,156.32,39.08,2016-04-10,"Grape & Grain, Inc.",Montgomery Village,MD,20886,"Montgomery Village, MD 20886
(39.179257, -77.193738)"
25257,239,2016-03-01,2016-03-31,45496,2274.8,1819.84,454.96,2016-04-07,"Village Super Market of Maryland, LLC",,NJ,7081,"NJ 07081
(40.700765, -74.323973)"
25635,1061,2016-03-01,2016-03-31,1,0.05,0.04,0.01,2016-04-21,New Cingular Wireless PCS LLC,,FL,33408,"FL 33408
(26.842318, -80.06041)"
26279,174,2016-03-01,2016-03-31,2402,120.1,96.08,24.02,2016-06-10,Party City - Rockville Inc.,Rockville,MD,20852,"Rockville, MD 20852
(39.050009, -77.125351)"
25203,297,2016-03-01,2016-03-31,22183,1109.15,887.32,221.83,2016-04-01,"Germantown Lotte, LLC",Germantown,MD,20874,"Germantown, MD 20874
(39.158483, -77.280856)"
25570,662,2016-03-01,2016-03-31,361,18.05,14.44,3.61,2016-04-20,ABI III CORPORATION,Gaithersburg,MD,20877,"Gaithersburg, MD 20877
(39.140752, -77.187359)"
25606,496,2016-03-01,2016-03-31,314,15.7,12.56,3.14,2016-04-20,SMSI INC.,Gaithersburg,MD,20877,"Gaithersburg, MD 20877
(39.140752, -77.187359)"
25453,770,2016-03-01,2016-03-31,47,2.35,1.88,0.47,2016-04-18,DIAMOND DRUGS INC,Gaithersburg,MD,20877,"Gaithersburg, MD 20877
(39.140752, -77.187359)"
25597,964,2016-03-01,2016-03-31,545,27.25,21.8,5.45,2016-04-20,Red Maple Associates LLC,Silver Spring,MD,20901,"Silver Spring, MD 20901
(39.020211, -77.009764)"
27785,1068,2016-03-01,2016-08-31,2833,141.65,113.32,28.33,2016-09-14,Silver Diner Rockville LLC,Rockville,MD,20852,"Rockville, MD 20852
(39.050009, -77.125351)"
25334,460,2016-03-01,2016-03-31,272,13.6,10.88,2.72,2016-04-12,Wow Grill Inc,Gaithersburg,MD,20877,"Gaithersburg, MD 20877
(39.140752, -77.187359)"
25694,205,2016-03-01,2016-04-30,5147,257.35,205.88,51.47,2016-05-02,7-11 #22921A,Silver Spring,MD,20910,"Silver Spring, MD 20910
(39.001851, -77.034885)"
25637,1156,2016-03-01,2016-03-31,86,4.3,3.44,0.86,2016-04-21,sadafinc,Rockville,MD,20852,"Rockville, MD 20852
(39.050009, -77.125351)"
25677,176,2016-03-01,2016-03-31,176,8.8,7.04,1.76,2016-04-26,"caspian kabob, inc.",Germantown,MD,20876,"Germantown, MD 20876
(39.198155, -77.240725)"
25528,1269,2016-03-01,2016-03-31,783,39.15,31.32,7.83,2016-04-19,YUE LLC,Takoma Park,MD,20912,"Takoma Park, MD 20912
(38.982019, -77.000534)"
25239,1157,2016-03-01,2016-03-31,2727,136.35,109.08,27.27,2016-04-05,California Tortilla,Rockville,MD,20850,"Rockville, MD 20850
(39.092462, -77.178614)"
25222,440,2016-03-01,2016-03-31,69,3.45,2.76,0.69,2016-04-04,Aardvark Swim and Sport Inc,Rockville,MD,20852,"Rockville, MD 20852
(39.050009, -77.125351)"
25482,434,2016-03-01,2016-03-31,1271,63.55,50.84,12.71,2016-04-18,"OFFICE DEPOT, INC.",,FL,33496,"FL 33496
(26.406654, -80.162127)"
25673,1164,2016-03-01,2016-03-31,14335,716.75,573.4,143.35,2016-04-26,Rals Nova LLC,,VA,20171,"VA 20171
(38.928034, -77.39899)"
27061,685,2016-03-01,2016-06-30,5004,250.2,200.16,50.04,2016-07-20,Jetta Chinese Restaurants Inc.,Olney,MD,20832,"Olney, MD 20832
(39.152328, -77.073205)"
25492,469,2016-03-01,2016-03-31,105,5.25,4.2,1.05,2016-04-18,Gao's H&J of Maryland Inc,Rockville,MD,20850,"Rockville, MD 20850
(39.092462, -77.178614)"
25498,298,2016-03-01,2016-03-31,3112,155.6,124.48,31.12,2016-04-18,"Gymboree Retail Stores, Inc.",,CA,94105,"CA 94105
(37.788667, -122.394444)"
25383,522,2016-03-01,2016-03-31,68219,3410.95,2728.76,682.19,2016-04-13,DOS FRIENDS INC.,Silver Spring,MD,20903,"Silver Spring, MD 20903
(39.016139, -76.982897)"
25213,425,2016-03-01,2016-03-31,97,4.85,3.88,0.97,2016-04-03,Village Beer and Wine,Germantown,MD,20876,"Germantown, MD 20876
(39.198155, -77.240725)"
25422,252,2016-03-01,2016-03-31,7265,363.25,290.6,72.65,2016-04-15,Takoma Park Silver Spring Cooperative Inc.,Takoma Park,MD,20912,"Takoma Park, MD 20912
(38.982019, -77.000534)"
26492,550,2016-03-01,2016-03-31,3002,150.1,120.08,30.02,2016-06-19,JAI HO FRESH INC,Germantown,MD,20874,"Germantown, MD 20874
(39.158483, -77.280856)"
25373,694,2016-03-01,2016-03-31,3003,150.15,120.12,30.03,2016-04-13,Starbucks Corporation,,WA,98134,"WA 98134
(47.577828, -122.334183)"
25294,158,2016-03-01,2016-03-31,3626,181.3,145.04,36.26,2016-04-11,SNIDERS SUPER FOODS,Silver Spring,MD,20910,"Silver Spring, MD 20910
(39.001851, -77.034885)"
25616,375,2016-03-01,2016-03-31,396,19.8,15.84,3.96,2016-04-20,Pink Palm LLC,Bethesda,MD,20814,"Bethesda, MD 20814
(39.003061, -77.102949)"
25401,1201,2016-03-01,2016-03-31,422,21.1,16.88,4.22,2016-04-14,Bong & Kwon Inc,Silver Spring,MD,20904,"Silver Spring, MD 20904
(39.066507, -76.979098)"
25366,1318,2016-03-01,2016-03-31,24,1.2,0.96,0.24,2016-04-13,Salt House Corp.,Silver Spring,MD,20906,"Silver Spring, MD 20906
(39.083452, -77.060664)"
25662,517,2016-03-01,2016-03-31,1599,79.95,63.96,15.99,2016-04-25,BSBB LTD,Silver Spring,MD,20901,"Silver Spring, MD 20901
(39.020211, -77.009764)"
25472,43,2016-03-01,2016-03-31,2088,104.4,83.52,20.88,2016-04-18,"THE DRESS BARN, INC.",,MN,55802,"MN 55802
(46.773478, -92.095069)"
25283,1097,2016-03-01,2016-03-31,919,45.95,36.76,9.19,2016-04-08,Bradley Variety LLC,Bethesda,MD,20814,"Bethesda, MD 20814
(39.003061, -77.102949)"
25609,1216,2016-03-01,2016-03-31,49,2.45,1.96,0.49,2016-04-20,Twu Enterprise Inc,Gaithersburg,MD,20877,"Gaithersburg, MD 20877
(39.140752, -77.187359)"
25469,1278,2016-03-01,2016-03-31,195,9.75,7.8,1.95,2016-04-18,New York Deli Inc,Rockville,MD,20850,"Rockville, MD 20850
(39.092462, -77.178614)"
25604,1125,2016-03-01,2016-03-31,2125,106.25,85.0,21.25,2016-04-20,Rals Subway Metro Inc,,MD,20170,"MD 20170
(38.979271, -77.381169)"
25727,25,2016-03-01,2016-04-30,3141,157.05,125.64,31.41,2016-05-04,"Springbrook International, Inc.",Silver Spring,MD,20906,"Silver Spring, MD 20906
(39.083452, -77.060664)"
26284,187,2016-03-01,2016-03-31,1706,85.3,68.24,17.06,2016-06-10,Party City - Gaithersburg Inc.,Gaithersburg,MD,20878,"Gaithersburg, MD 20878
(39.114215, -77.239673)"
25647,138,2016-03-01,2016-03-31,16175,808.75,647.0,161.75,2016-04-22,Forever 21 Retail Inc.,,CA,90031,"CA 90031
(34.079698, -118.213962)"
25395,251,2016-03-01,2016-03-31,220775,11038.75,8831.0,2207.75,2016-04-14,Whole Foods Market Group Inc,,TX,78703,"TX 78703
(30.291285, -97.763975)"
25220,1138,2016-03-01,2016-03-31,142,7.1,5.68,1.42,2016-04-04,Amici Miei Ristorante,Potomac,MD,20854,"Potomac, MD 20854
(39.038266, -77.203413)"
25488,442,2016-03-01,2016-03-31,2063,103.15,82.52,20.63,2016-04-18,CY Associates Inc,Rockville,MD,20852,"Rockville, MD 20852
(39.050009, -77.125351)"
25302,514,2016-03-01,2016-03-31,443,22.15,17.72,4.43,2016-04-11,E & C Enterprises MD709,,VA,22192,"VA 22192
(38.678587, -77.311891)"
25339,1263,2016-03-01,2016-03-31,269,13.45,10.76,2.69,2016-04-12,RYANALEX INC,Silver Spring,MD,20910,"Silver Spring, MD 20910
(39.001851, -77.034885)"
26791,1191,2016-03-01,2016-06-30,2916,145.8,116.64,29.16,2016-07-13,KEY AND MYUNG INC,Rockville,MD,20850,"Rockville, MD 20850
(39.092462, -77.178614)"
25342,93,2016-03-01,2016-03-31,306,15.3,12.24,3.06,2016-04-12,SAR WHITE MARSH FOOD INC,,MD,21236,"MD 21236
(39.387527, -76.48487)"
25522,713,2016-03-01,2016-03-31,174,8.7,6.96,1.74,2016-04-19,DS Metro Inc,Rockville,MD,20850,"Rockville, MD 20850
(39.092462, -77.178614)"
25622,530,2016-03-01,2016-03-31,1466,73.3,58.64,14.66,2016-04-20,LA CASITA PARTNERS CORPORATION,Germantown,MD,20874,"Germantown, MD 20874
(39.158483, -77.280856)"
25252,535,2016-03-01,2016-03-31,1014,50.7,40.56,10.14,2016-04-06,"Mustard Seed Recycling Co., Inc.",Bethesda,MD,20814,"Bethesda, MD 20814
(39.003061, -77.102949)"
25520,627,2016-03-01,2016-03-31,6,0.3,0.24,0.06,2016-04-19,"Thompson Tap Room, LLC",,VA,20170,"VA 20170
(38.979271, -77.381169)"
25330,341,2016-03-01,2016-03-31,265,13.25,10.6,2.65,2016-04-12,19725A Inc,Germantown,MD,20874,"Germantown, MD 20874
(39.158483, -77.280856)"
25618,1194,2016-03-01,2016-03-31,21934,1096.7,877.36,219.34,2016-04-20,Great Wall Supermarket of Germantown Inc,Germantown,MD,20876,"Germantown, MD 20876
(39.198155, -77.240725)"
25914,76,2016-03-01,2016-04-30,187,9.35,7.48,1.87,2016-05-17,Luna,,NC,28134,"NC 28134
(35.079593, -80.886895)"
25228,1203,2016-03-01,2016-04-01,379,18.95,15.16,3.79,2016-04-04,Ismet's Market LLC,Germantown,MD,20874,"Germantown, MD 20874
(39.158483, -77.280856)"
25591,986,2016-03-01,2016-03-31,734,36.7,29.36,7.34,2016-04-20,A&M IV Corporation,Rockville,MD,20853,"Rockville, MD 20853
(39.096485, -77.092945)"
25608,419,2016-03-01,2016-03-31,3601,180.05,144.04,36.01,2016-04-20,FLAMAS,Silver Spring,MD,20910,"Silver Spring, MD 20910
(39.001851, -77.034885)"
25456,798,2016-03-01,2016-03-31,1728,86.4,69.12,17.28,2016-04-18,DELIGHT FOODS INC,Olney,MD,20832,"Olney, MD 20832
(39.152328, -77.073205)"
25282,312,2016-03-01,2016-03-31,4568,228.4,182.72,45.68,2016-04-08,Strosniniders Hardware,Bethesda,MD,20814,"Bethesda, MD 20814
(39.003061, -77.102949)"
25258,1238,2016-03-01,2016-03-31,435,21.75,17.4,4.35,2016-04-07,seneca meadows beer and wine,Germantown,MD,20876,"Germantown, MD 20876
(39.198155, -77.240725)"
25204,106,2016-03-01,2016-03-31,9535,476.75,381.4,95.35,2016-04-01,Roots Olney LLC,Olney,MD,20832,"Olney, MD 20832
(39.152328, -77.073205)"
25483,850,2016-03-01,2016-03-31,739,36.95,29.56,7.39,2016-04-18,Kensington Pharmacy,Kensington,MD,20895,"Kensington, MD 20895
(39.027698, -77.077422)"
25561,92,2016-03-01,2016-03-31,6,0.3,0.24,0.06,2016-04-19,Zoes Maryland LLC,,TX,75024,"TX 75024
(33.078218, -96.80435)"
25605,417,2016-03-01,2016-03-31,4158,207.9,166.32,41.58,2016-04-20,ASADO MD,Rockville,MD,20852,"Rockville, MD 20852
(39.050009, -77.125351)"
25329,200,2016-03-01,2016-03-31,22612,1130.6,904.48,226.12,2016-04-12,"Marshalls of MA, Inc",,MA,1701,"MA 01701
(42.318402, -71.428628)"
25504,482,2016-03-01,2016-03-31,955,47.75,38.2,9.55,2016-04-19,CG & Jade Inc,Silver Spring,MD,20910,"Silver Spring, MD 20910
(39.001851, -77.034885)"
25378,512,2016-03-01,2016-03-31,4496,224.8,179.84,44.96,2016-04-13,"Ulta Salon Cosmetics & Fragrance, Inc.",,IL,60440,"IL 60440
(41.700418, -88.075746)"
25314,1173,2016-03-01,2016-03-31,102,5.1,4.08,1.02,2016-04-11,HWANG AND NA INC,Rockville,MD,20850,"Rockville, MD 20850
(39.092462, -77.178614)"
25267,829,2016-03-01,2016-03-31,28,1.4,1.12,0.28,2016-04-07,"PETROSTATIONS, INC",Kensington,MD,20895,"Kensington, MD 20895
(39.027698, -77.077422)"
27615,977,2016-03-01,2016-07-31,3085,154.25,123.4,30.85,2016-08-25,THAI CUISINE RESTAURANT 2010 INC,Rockville,MD,20850,"Rockville, MD 20850
(39.092462, -77.178614)"
25261,255,2016-03-01,2016-03-31,227,11.35,9.08,2.27,2016-04-07,Luvandy Nara Inc,Gaithersburg,MD,20879,"Gaithersburg, MD 20879
(39.169098, -77.182742)"
25626,943,2016-03-01,2016-03-31,1853,92.65,74.12,18.53,2016-04-21,"Express Fashion Operations, LLC",,OH,43230,"OH 43230
(40.03876, -82.874801)"
25505,342,2016-03-01,2016-03-31,853,42.65,34.12,8.53,2016-04-19,"Chicago Bakery, Co",Silver Spring,MD,20902,"Silver Spring, MD 20902
(39.042613, -77.046758)"
25407,1227,2016-03-01,2016-03-31,125,6.25,5.0,1.25,2016-04-15,SONA INTERNATIONAL INC,Silver Spring,MD,20910,"Silver Spring, MD 20910
(39.001851, -77.034885)"
25396,222,2016-03-01,2016-03-31,91,4.55,3.64,0.91,2016-04-14,"Moon, Soon Sil",Bethesda,MD,20814,"Bethesda, MD 20814
(39.003061, -77.102949)"
25592,307,2016-03-01,2016-03-31,673,33.65,26.92,6.73,2016-04-20,Masquerade LLC,,PA,19060,"PA 19060
(39.848056, -75.490903)"
25468,111,2016-03-01,2016-03-31,985016,49250.8,39400.64,9850.16,2016-04-18,"Giant of Maryland, LLC",,PA,17013,"PA 17013
(40.220189, -77.192029)"
25198,846,2016-03-01,2016-03-31,226,11.3,9.04,2.26,2016-04-01,Leila Fine Gifts and Jewels,Potomac,MD,20854,"Potomac, MD 20854
(39.038266, -77.203413)"
25644,191,2016-03-01,2016-03-31,3333,166.65,133.32,33.33,2016-04-22,GameStop,,TX,76051,"TX 76051
(32.932569, -97.086842)"
25377,1265,2016-03-01,2016-03-31,64,3.2,2.56,0.64,2016-04-13,Mid-Atlantic Petroleum Downstream Marketing LLC.,Rockville,MD,20850,"Rockville, MD 20850
(39.092462, -77.178614)"
25441,844,2016-03-01,2016-03-31,53,2.65,2.12,0.53,2016-04-18,Apotho Drug,Kensington,MD,20895,"Kensington, MD 20895
(39.027698, -77.077422)"
25317,409,2016-03-01,2016-03-31,1554,77.7,62.16,15.54,2016-04-11,Muhn Inc,Silver Spring,MD,20906,"Silver Spring, MD 20906
(39.083452, -77.060664)"
25289,825,2016-03-01,2016-03-31,48,2.4,1.92,0.48,2016-04-09,ALICIA RESTAURANT INC,Rockville,MD,20850,"Rockville, MD 20850
(39.092462, -77.178614)"
25410,1041,2016-03-01,2016-03-31,1876,93.8,75.04,18.76,2016-04-15,MICKY'S RESTAURANT,Gaithersburg,MD,20877,"Gaithersburg, MD 20877
(39.140752, -77.187359)"
25517,1233,2016-03-01,2016-03-31,1345,67.25,53.8,13.45,2016-04-19,YALT LLC,Rockville,MD,20853,"Rockville, MD 20853
(39.096485, -77.092945)"
26707,215,2016-03-01,2016-06-30,2344,117.2,93.76,23.44,2016-07-08,Godiva Chocolatier Inc,,PA,19610,"PA 19610
(40.337766, -75.974461)"
25680,551,2016-03-01,2016-03-31,22662,1133.1,906.48,226.62,2016-04-27,Lotte Plaza,Silver Spring,MD,20906,"Silver Spring, MD 20906
(39.083452, -77.060664)"
25210,904,2016-03-01,2016-03-31,523,26.15,20.92,5.23,2016-04-02,Brooklyns Deli Potomac LLC,Potomac,MD,20854,"Potomac, MD 20854
(39.038266, -77.203413)"
25307,1293,2016-03-01,2016-03-31,131,6.55,5.24,1.31,2016-04-11,E & C Enterprises Inc.,Gaithersburg,MD,20877,"Gaithersburg, MD 20877
(39.140752, -77.187359)"
25573,762,2016-03-01,2016-03-31,5429,271.45,217.16,54.29,2016-04-20,"AEROPOSTALE, INC.",,NJ,7071,"NJ 07071
(40.806999, -74.119501)"
26039,748,2016-03-01,2016-03-31,192,9.6,7.68,1.92,2016-05-19,"LAREDO GRILLE, INC",Gaithersburg,MD,20878,"Gaithersburg, MD 20878
(39.114215, -77.239673)"
25578,941,2016-03-01,2016-03-31,561,28.05,22.44,5.61,2016-04-20,CHEAM CORPORATION,Germantown,MD,20876,"Germantown, MD 20876
(39.198155, -77.240725)"
25332,338,2016-03-01,2016-03-31,2911,145.55,116.44,29.11,2016-04-12,Taste of Europe,Gaithersburg,MD,20878,"Gaithersburg, MD 20878
(39.114215, -77.239673)"
25243,118,2016-03-01,2016-03-31,4051,202.55,162.04,40.51,2016-04-06,"Adad, LLC",Rockville,MD,20852,"Rockville, MD 20852
(39.050009, -77.125351)"
25309,1295,2016-03-01,2016-03-31,39,1.95,1.56,0.39,2016-04-11,E & C Enterprises Inc.,Bethesda,MD,20816,"Bethesda, MD 20816
(38.958638, -77.115455)"
25214,599,2016-03-01,2016-03-31,1334,66.7,53.36,13.34,2016-04-04,Cheese & Wine Shoppe,Silver Spring,MD,20902,"Silver Spring, MD 20902
(39.042613, -77.046758)"
25429,350,2016-03-01,2016-03-31,7973,398.65,318.92,79.73,2016-04-16,Don Pollo Inc,Rockville,MD,20851,"Rockville, MD 20851
(39.07701, -77.123831)"
25474,150,2016-03-01,2016-03-31,1285,64.25,51.4,12.85,2016-04-18,"SODEXO MANAGEMENT, INC.",Gaithersburg,MD,20878,"Gaithersburg, MD 20878
(39.114215, -77.239673)"
25619,865,2016-03-01,2016-03-31,36463,1823.15,1458.52,364.63,2016-04-20,Great Wall Supermarket of MD Inc,Rockville,MD,20850,"Rockville, MD 20850
(39.092462, -77.178614)"
25306,1292,2016-03-01,2016-03-31,958,47.9,38.32,9.58,2016-04-11,E & C Enterprises Inc.,Gaithersburg,MD,20878,"Gaithersburg, MD 20878
(39.114215, -77.239673)"
25310,1296,2016-03-01,2016-03-31,101,5.05,4.04,1.01,2016-04-11,E & C Enterprises Inc.,Germantown,MD,20876,"Germantown, MD 20876
(39.198155, -77.240725)"
25669,498,2016-03-01,2016-03-31,3123,156.15,124.92,31.23,2016-04-25,"P.N.ENTERPRISES,LLC",Boyds,MD,20841,"Boyds, MD 20841
(39.187771, -77.313684)"
25569,660,2016-03-01,2016-03-31,285,14.25,11.4,2.85,2016-04-20,"ABI II, INC.",Gaithersburg,MD,20879,"Gaithersburg, MD 20879
(39.169098, -77.182742)"
25584,354,2016-03-01,2016-03-31,1112,55.6,44.48,11.12,2016-04-20,CalTort Development Corporation,Rockville,MD,20850,"Rockville, MD 20850
(39.092462, -77.178614)"
25639,156,2016-03-01,2016-03-31,966,48.3,38.64,9.66,2016-04-22,"CLAIRE'S BOUTIQUES, INC.",,FL,33027,"FL 33027
(25.982118, -80.34059)"
25671,534,2016-03-01,2016-03-31,3461,173.05,138.44,34.61,2016-04-26,Patchara Inc.,Rockville,MD,20850,"Rockville, MD 20850
(39.092462, -77.178614)"
25547,447,2016-03-01,2016-03-31,937,46.85,37.48,9.37,2016-04-19,Golden World Inc,Bethesda,MD,20814,"Bethesda, MD 20814
(39.003061, -77.102949)"
25461,1129,2016-03-01,2016-03-31,89,4.45,3.56,0.89,2016-04-18,Dick's Sporting Goods Inc,,PA,15108,"PA 15108
(40.501414, -80.19291)"
25551,47,2016-03-01,2016-03-31,904,45.2,36.16,9.04,2016-04-19,LEBANESE TAVERNA CAFE-CONGRESSIONAL INC,Rockville,MD,20852,"Rockville, MD 20852
(39.050009, -77.125351)"
25403,240,2016-03-01,2016-03-31,14435,721.75,577.4,144.35,2016-04-15,Grosvenor Market,Rockville,MD,20852,"Rockville, MD 20852
(39.050009, -77.125351)"
25218,232,2016-03-01,2016-03-31,122,6.1,4.88,1.22,2016-04-04,Sam Kuglers House Of Linen LTD,Silver Spring,MD,20904,"Silver Spring, MD 20904
(39.066507, -76.979098)"
25202,595,2016-03-01,2016-03-31,2859,142.95,114.36,28.59,2016-04-01,"RRC Enterprises, Inc.",Germantown,MD,20874,"Germantown, MD 20874
(39.158483, -77.280856)"
25404,582,2016-03-01,2016-03-31,1035,51.75,41.4,10.35,2016-04-15,Sterling Inc.,,OH,44333,"OH 44333
(41.152641, -81.630758)"
26153,792,2016-03-01,2016-04-30,2743,137.15,109.72,27.43,2016-05-30,Eastern carry out,Silver Spring,MD,20901,"Silver Spring, MD 20901
(39.020211, -77.009764)"
25503,931,2016-03-01,2016-03-31,667,33.35,26.68,6.67,2016-04-19,"AMAZING AIM, INC",Gaithersburg,MD,20877,"Gaithersburg, MD 20877
(39.140752, -77.187359)"
25442,226,2016-03-01,2016-03-31,272,13.6,10.88,2.72,2016-04-18,FOREST GLEN DELI,Silver Spring,MD,20901,"Silver Spring, MD 20901
(39.020211, -77.009764)"
25548,269,2016-03-01,2016-03-31,972,48.6,38.88,9.72,2016-04-19,"Anthropologie, Inc.",,PA,19112,"PA 19112
(39.892113, -75.172048)"
25409,77,2016-03-01,2016-03-31,241,12.05,9.64,2.41,2016-04-15,"Vitamin World, Inc",,NY,11779,"NY 11779
(40.815879, -73.116858)"
25321,339,2016-03-01,2016-03-31,471,23.55,18.84,4.71,2016-04-11,8701 Ram Inc,Silver Spring,MD,20910,"Silver Spring, MD 20910
(39.001851, -77.034885)"
25560,681,2016-03-01,2016-03-31,805,40.25,32.2,8.05,2016-04-19,Robert E Herold dba Chick-fil-A at Westfield Montgomery,,GA,30349,"GA 30349
(33.617723, -84.514783)"
25674,1303,2016-03-01,2016-03-31,4524,226.2,180.96,45.24,2016-04-26,Moby Dick House of Kabob,,MD,20785,"MD 20785
(38.918132, -76.883069)"
25535,396,2016-03-01,2016-03-31,31878,1593.9,1275.12,318.78,2016-04-19,"Green Castle International, Inc.",Silver Spring,MD,20901,"Silver Spring, MD 20901
(39.020211, -77.009764)"
25155,1158,2016-03-01,2016-03-23,1637,81.85,65.48,16.37,2016-03-24,papayaclothing,Silver Spring,MD,20902,"Silver Spring, MD 20902
(39.042613, -77.046758)"
25495,236,2016-03-01,2016-03-31,14,0.7,0.56,0.14,2016-04-18,The Walking Company,Bethesda,MD,20817,"Bethesda, MD 20817
(38.998099, -77.143306)"
25473,1100,2016-03-01,2016-03-31,398,19.9,15.92,3.98,2016-04-18,Patron Enterprises LLC,Silver Spring,MD,20904,"Silver Spring, MD 20904
(39.066507, -76.979098)"
25455,1029,2016-03-01,2016-03-31,3796,189.8,151.84,37.96,2016-04-18,"Boolteena, Inc.",Silver Spring,MD,20902,"Silver Spring, MD 20902
(39.042613, -77.046758)"
25516,202,2016-03-01,2016-03-31,573,28.65,22.92,5.73,2016-04-19,Jill Acquisition LLC,,MA,2169,"MA 02169
(42.247999, -71.003183)"
25543,427,2016-03-01,2016-03-31,223,11.15,8.92,2.23,2016-04-19,"Tropicanas Restaurant, Inc",Takoma Park,MD,20912,"Takoma Park, MD 20912
(38.982019, -77.000534)"
25554,46,2016-03-01,2016-03-31,195,9.75,7.8,1.95,2016-04-19,LEBANESE TAVERNA BETHESDA INC,Bethesda,MD,20814,"Bethesda, MD 20814
(39.003061, -77.102949)"
25627,645,2016-03-01,2016-03-31,1493,74.65,59.72,14.93,2016-04-21,Abercrombie & Fitch,,OH,43054,"OH 43054
(40.082338, -82.813305)"
25588,1234,2016-03-01,2016-03-31,2552,127.6,102.08,25.52,2016-04-20,"Monument Restaurants VII, LLC",,VA,23220,"VA 23220
(37.550349, -77.458664)"
25467,1160,2016-03-01,2016-03-31,355,17.75,14.2,3.55,2016-04-18,BONO Inc,Bethesda,MD,20817,"Bethesda, MD 20817
(38.998099, -77.143306)"
25343,94,2016-03-01,2016-03-31,5479,273.95,219.16,54.79,2016-04-12,Sarku SL White Oak Inc,Silver Spring,MD,20904,"Silver Spring, MD 20904
(39.066507, -76.979098)"
25400,532,2016-03-01,2016-03-31,58511,2925.55,2340.44,585.11,2016-04-14,"EVERLU FOOD, INC.",Rockville,MD,20852,"Rockville, MD 20852
(39.050009, -77.125351)"
25328,198,2016-03-01,2016-03-31,25533,1276.65,1021.32,255.33,2016-04-12,"The TJX Companies, Inc",,MA,1701,"MA 01701
(42.318402, -71.428628)"
25297,589,2016-03-01,2016-03-31,24878,1243.9,995.12,248.78,2016-04-11,"Kohl's Department Stores, Inc.",,WI,53051,"WI 53051
(43.150101, -88.111398)"
25594,274,2016-03-01,2016-03-31,104,5.2,4.16,1.04,2016-04-20,BEAUTY PLAZA,Rockville,MD,20851,"Rockville, MD 20851
(39.07701, -77.123831)"
